"Fingerprint","RelativePath","LineNumber","Category","RiskLevel","RefactorTrack","Evidence","Status"
"19E8DC61829F5FF2","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","732","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"5EEDEB4A2DAE84DA","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","128","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"29690B361A1F7887","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","376","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"E313F0C9B22D24F2","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","441","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"FDE3837F95978360","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","529","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"DEA22DAD6B23812A","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","613","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"38BADEC8EDFA98E2","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","696","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"81180F21F7F4408C","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","752","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"1FEC7D2C211CC18C","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","790","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"6119481F40FBEE2D","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","820","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"1C8D1F2862FDE7CF","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","893","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"A62F98C394A2F48A","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","104","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"8DE1DE77CCDF5E95","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","293","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"C3E31C00B045E5F0","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","337","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"2B95AD49D51880A0","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","361","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"4B3474EAD606D9FD","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","410","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"A29F2FF64EF0F45B","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","460","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"181D06F794ECE84A","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","502","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"00F74AD33EED9043","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","533","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"E7E8792AB696B11F","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","577","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"D7AA7093DB9B2355","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","630","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"F66209BDE319B68A","Backend\PlantProcess.Api\Security\AuthStore.cs","39","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"A038A7F929F6D20D","Backend\PlantProcess.Api\Security\AuthStore.cs","52","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"7FD7FD88E48D6CEF","Backend\PlantProcess.Api\Security\AuthStore.cs","152","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"F55AF4BD0C257D07","Backend\PlantProcess.Api\Security\AuthStore.cs","222","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"82C641B1B876D8D9","Backend\PlantProcess.Api\Security\AuthStore.cs","244","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"C629E3744A23BAFF","Backend\PlantProcess.Api\Security\AuthStore.cs","280","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"4F0555A2BB11E609","Backend\PlantProcess.Api\Security\AuthStore.cs","300","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = _db.Database.GetDbConnection().CreateCommand();","REMAINING_IN_API"
"0F321670712B9736","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","208","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"0DFCC542554C7875","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","289","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var audit = connection.CreateCommand();","REMAINING_IN_API"
"C7EF627134328191","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","359","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"D4FC6ADD1F3FA8D1","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","382","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"CB2422D4B28CBC07","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","410","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using (var supersede = connection.CreateCommand())","REMAINING_IN_API"
"520DBE65E1772A95","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","426","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using (var cmd = connection.CreateCommand())","REMAINING_IN_API"
"6CD52BBAC8BD2129","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","692","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"A66283DFCA0086DA","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","192","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"3B9C0A378F1095BF","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","306","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"9EA171A070D3237F","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","338","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"6C13C0AFA2435E55","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","362","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"B2824BCE5CC32159","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","427","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"213E3BD30DB12A9B","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","501","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"D2DBFF48FE210A11","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","584","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"BCB112AF9214A841","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","689","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"C439CA99778039E1","Backend\PlantProcess.Api\SignedLicensing\VerifiedEd25519LicenseService.cs","281","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","using (var tenantCmd = connection.CreateCommand())","REMAINING_IN_API"
"247AB11962DD8FE2","Backend\PlantProcess.Api\SignedLicensing\VerifiedEd25519LicenseService.cs","288","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"004CD0489F693D65","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","76","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"B4AD18CD1FF1CA0C","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","112","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"A4678F64AA421199","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","223","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"2009D142D4EE4926","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","292","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"9B38787F12A5EC16","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","349","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"8227416D8354F914","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","417","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"7D3CE96F7ECA2072","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","498","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"2BA917A9EE826026","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","532","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var update = connection.CreateCommand();","REMAINING_IN_API"
"86863780CA14E74B","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","570","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"071C58532116CF02","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","613","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"0BF4D2BF150E05B5","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","660","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"58ED2E172F9AD5CD","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","712","DIRECT_NPGSQL_IN_API","HIGH_DIRECT_API_DB_ACCESS","CanonicalDataAndIntegrationRuntime","await using var cmd = connection.CreateCommand();","REMAINING_IN_API"
"63D3EF0A621015AA","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","129","EF_RAW_SQL_IN_API","HIGH_DYNAMIC_SQL_REVIEW","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlInterpolatedAsync($@""","REMAINING_IN_API"
"05B7EEE258F6AFB2","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","188","EF_RAW_SQL_IN_API","HIGH_DYNAMIC_SQL_REVIEW","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlInterpolatedAsync($@""","REMAINING_IN_API"
"F6E7E7C601BB6C91","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","208","EF_RAW_SQL_IN_API","HIGH_DYNAMIC_SQL_REVIEW","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlInterpolatedAsync($@""","REMAINING_IN_API"
"5EBD8BE46EA1C2C0","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","197","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_assistant_prompt_governance_events","REMAINING_IN_API"
"FEE53EA66BCF1CCC","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","300","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_model_eval_runs","REMAINING_IN_API"
"7FB089C0864B866B","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","547","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_private_model_endpoint_configs","REMAINING_IN_API"
"62B1C375AB8465AC","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","586","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"450221B9CA38840F","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","631","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_model_gateway_policy_results","REMAINING_IN_API"
"54489EFB19696879","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","165","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_data_subject_requests","REMAINING_IN_API"
"7A7A69555BB417C7","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","188","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"C1853E7D487311DA","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","246","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_retention_run_logs","REMAINING_IN_API"
"6D53094F9C189866","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","380","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_audit_events","REMAINING_IN_API"
"7912A720BCD067E5","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","115","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_deployment_dr_drills","REMAINING_IN_API"
"4CBC80808F8BA373","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","144","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"15949AEA377C8160","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","187","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_open_format_export_bundles","REMAINING_IN_API"
"16AFC9F245736B89","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","206","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"22990839CCFF2455","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","130","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO demo_lifecycle_reset_audit","REMAINING_IN_API"
"26282497D6BD7582","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","177","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO demo_runtime_settings(key, value, updated_at_utc)","REMAINING_IN_API"
"BDCE461B3DB2259C","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","180","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET value = EXCLUDED.value, updated_at_utc = NOW();","REMAINING_IN_API"
"5831E163604268C5","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","189","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","UPDATE demo_lifecycle_reset_audit","REMAINING_IN_API"
"D58D11D4C7F3F2E1","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","209","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO demo_lifecycle_reset_audit","REMAINING_IN_API"
"EFEC792D93DE802E","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","133","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO page_definitions","REMAINING_IN_API"
"9386B5F996DBDF4D","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","139","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"4BC334BFEB088E0F","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","301","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase2_source_lifecycle_evidence"",","REMAINING_IN_API"
"87D366A9104B9BEA","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","312","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (source_code) DO UPDATE SET"",","REMAINING_IN_API"
"F6400C1FDDA06C18","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","326","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase2_genealogy_link_evidence"",","REMAINING_IN_API"
"867B46268514B0E0","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","339","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (material_code, step_order) DO UPDATE SET"",","REMAINING_IN_API"
"69194C5197D067DD","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","351","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase2_genealogy_link_evidence"",","REMAINING_IN_API"
"348F02A435A84063","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","355","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (material_code, step_order) DO UPDATE SET"",","REMAINING_IN_API"
"B206FC5C42E12287","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","366","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase2_import_lifecycle_evidence"",","REMAINING_IN_API"
"6F924AFCB5EA1C5D","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","375","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (proof_code) DO UPDATE SET"",","REMAINING_IN_API"
"570A6E5354A23A6D","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","214","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","? ""UPDATE phase5_learning_job_evidence SET lifecycle_state = 'Completed', last_run_status = 'Passed', last_run_utc = now(), next_run_utc = now() + interval '1 hour', run_count = run_count + 1, backoff_seconds = 0;""","REMAINING_IN_API"
"1298A87F81901048","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","215","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime",": ""UPDATE phase5_learning_job_evidence SET lifecycle_state = 'Completed', last_run_status = 'Passed', last_run_utc = now(), next_run_utc = now() + interval '1 hour', run_count = run_count + 1, backoff_seconds = 0 WHERE job_code = @jobCode;"";","REMAINING_IN_API"
"486850872F64A7D2","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","487","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase4_feature_store_evidence (feature_code, feature_name, grain, material_code, source_code, value_numeric, value_text, freshness_status, is_ready) VALUES"",","REMAINING_IN_API"
